id,peta_acuan,pr_permukiman,pr_perkantoan,pr_pendidikan,pr_ofm,pr_transport_umum,pr_taman,pr_hotel,pr_pasar_mall,pr_kesehatan,usia,jk,status_menikah,pendidikan,jml_motor,jml_mobil,jml_sepeda,jml_kendaraan_pribadi,jml_anggota_rt,posisi_rt,penghasilan_pribadi,penghasilan_keluarga,pekerjaan_selain,jam_online,status_kepemilikan,lama_driver,ojek_konvensional
487,5,Penting,Netral,Penting,Netral,Sangat penting,Netral,Netral,Penting,Netral,36,Laki-laki,Menikah,SMA/SMK,1,0,0,1,4,Kepala rumah tangga,Rp2.000.000-Rp2.999.999,Rp2.000.000-Rp2.999.999,Tidak ada,Di atas 10 jam,Pribadi,3-5 tahun,Tidak
488,3,Netral,Tidak penting,Sangat penting,Tidak penting,Tidak penting,Penting,Tidak penting,Sangat penting,Sangat tidak penting,33,Laki-laki,Menikah,SMA/SMK,2,0,0,2,4,Kepala rumah tangga,Rp2.000.000-Rp2.999.999,Rp1.000.000-Rp.1.999.999,Wirausahawan,8-10 jam,Pribadi,5-7 tahun,Tidak
489,3,Netral,Netral,Penting,Sangat penting,Netral,Netral,Netral,Sangat penting,Netral,43,Laki-laki,Menikah,SMA/SMK,1,0,0,1,4,Kepala rumah tangga,Rp1.000.000-Rp.1.999.999,Di bawah Rp1.000.000,Tidak ada,Di atas 10 jam,Pribadi,5-7 tahun,Tidak
490,4,Penting,Sangat penting,Sangat penting,Penting,Penting,Netral,Netral,Sangat penting,Netral,32,Laki-laki,Menikah,SMA/SMK,1,0,0,1,4,Kepala rumah tangga,Rp2.000.000-Rp2.999.999,Rp2.000.000-Rp2.999.999,Tidak ada,8-10 jam,Pribadi,3-5 tahun,Tidak
491,5,Penting,Sangat penting,Tidak penting,Netral,Sangat penting,Sangat tidak penting,Netral,Sangat penting,Sangat tidak penting,45,Laki-laki,Menikah,SMA/SMK,8,0,0,8,6,Kepala rumah tangga,Rp1.000.000-Rp.1.999.999,Rp1.000.000-Rp.1.999.999,Karyawan Swasta (Full-time),Di atas 10 jam,Pribadi,3-5 tahun,Tidak
492,5,Penting,Penting,Penting,Penting,Netral,Netral,Tidak penting,Penting,Netral,50,Laki-laki,Belum Menikah,SMA/SMK,1,0,0,1,5,Kepala rumah tangga,Rp1.000.000-Rp.1.999.999,Rp1.000.000-Rp.1.999.999,Tidak ada,Di atas 10 jam,Pribadi,5-7 tahun,Tidak
493,4,Penting,Sangat penting,Sangat penting,Netral,Tidak penting,Sangat tidak penting,Netral,Penting,Tidak penting,46,Laki-laki,Menikah,SMA/SMK,1,0,0,1,5,Kepala rumah tangga,Rp1.000.000-Rp.1.999.999,Rp1.000.000-Rp.1.999.999,Tidak ada,Di atas 10 jam,Pribadi,3-5 tahun,Tidak
494,2,Netral,Netral,Penting,Penting,Netral,Sangat tidak penting,Sangat tidak penting,Penting,Netral,26,Laki-laki,Belum Menikah,SMA/SMK,2,0,0,2,3,Anak,Rp2.000.000-Rp2.999.999,Rp4.000.000-Rp4.999.999,Tidak ada,Di atas 10 jam,Pribadi,3-5 tahun,Tidak
495,5,Penting,Sangat penting,Netral,Netral,Tidak penting,Sangat tidak penting,Tidak penting,Penting,Tidak penting,24,Laki-laki,Menikah,SMA/SMK,3,0,0,3,0,Kepala rumah tangga,Rp2.000.000-Rp2.999.999,Rp2.000.000-Rp2.999.999,Pegawai Negeri Sipil (Part-time),2-4 jam,Pribadi,Di bawah 1 tahun,Tidak
496,3,Tidak penting,Penting,Penting,Penting,Sangat tidak penting,Sangat tidak penting,Sangat tidak penting,Penting,Netral,27,Laki-laki,Menikah,SMP,2,0,0,2,3,Kepala rumah tangga,Rp2.000.000-Rp2.999.999,Rp2.000.000-Rp2.999.999,Tidak ada,Di atas 10 jam,Pribadi,3-5 tahun,Tidak
497,4,Netral,Netral,Netral,Netral,Tidak penting,Tidak penting,Penting,Sangat penting,Tidak penting,28,Laki-laki,Belum Menikah,SMA/SMK,2,0,0,2,11,Anak,Rp2.000.000-Rp2.999.999,Rp6.000.000-Rp6.999.999,Tidak ada,Di atas 10 jam,Pribadi,1-3 tahun,Tidak
498,5,Penting,Penting,Sangat penting,Netral,Sangat penting,Tidak penting,Tidak penting,Netral,Tidak penting,47,Laki-laki,Menikah,SMA/SMK,3,0,0,3,4,Kepala rumah tangga,Rp1.000.000-Rp.1.999.999,Rp2.000.000-Rp2.999.999,Tidak ada,6-8 jam,Pribadi,5-7 tahun,Tidak
499,5,Penting,Sangat penting,Tidak penting,Netral,Tidak penting,Penting,Penting,Netral,Sangat tidak penting,53,Perempuan,Menikah,SD,1,0,0,1,6,Istri,Rp2.000.000-Rp2.999.999,Rp4.000.000-Rp4.999.999,Tidak ada,8-10 jam,Pribadi,5-7 tahun,Tidak
500,3,Penting,Netral,Sangat penting,Netral,Sangat penting,Netral,Netral,Netral,Netral,48,Laki-laki,Menikah,Sarjana,2,0,0,2,3,Kepala rumah tangga,Rp1.000.000-Rp.1.999.999,Rp2.000.000-Rp2.999.999,Wirausahawan,6-8 jam,Pribadi,1-3 tahun,Tidak
501,5,Netral,Sangat penting,Sangat penting,Netral,Sangat penting,Tidak penting,Tidak penting,Netral,Tidak penting,33,Laki-laki,Menikah,SMA/SMK,2,0,0,2,3,Kepala rumah tangga,Rp3.000.000-Rp3.999.999,Rp3.000.000-Rp3.999.999,Tidak ada,Di atas 10 jam,Pribadi,1-3 tahun,Tidak
502,5,Tidak penting,Penting,Sangat penting,Sangat penting,Sangat penting,Sangat penting,Sangat tidak penting,Sangat penting,Sangat tidak penting,43,Laki-laki,Menikah,Sarjana,3,0,1,4,5,Kepala rumah tangga,Rp1.000.000-Rp.1.999.999,Rp4.000.000-Rp4.999.999,Karyawan Swasta (Full-time),Di atas 10 jam,Pribadi,5-7 tahun,Tidak
503,5,Penting,Tidak penting,Sangat penting,Netral,Netral,Netral,Netral,Penting,Penting,36,Laki-laki,Menikah,SMA/SMK,1,0,0,1,4,Kepala rumah tangga,Rp4.000.000-Rp4.999.999,Rp4.000.000-Rp4.999.999,Tidak ada,Di atas 10 jam,Pribadi,1-3 tahun,Tidak
504,3,Netral,Netral,Penting,Netral,Penting,Netral,Netral,Sangat penting,Netral,35,Laki-laki,Menikah,SD,1,0,0,1,5,Kepala rumah tangga,Rp1.000.000-Rp.1.999.999,Rp1.000.000-Rp.1.999.999,Tidak ada,6-8 jam,Pribadi,1-3 tahun,Tidak
505,5,Penting,Penting,Penting,Penting,Tidak penting,Penting,Penting,Penting,Penting,34,Laki-laki,Menikah,SMP,1,0,0,1,4,Kepala rumah tangga,Rp2.000.000-Rp2.999.999,Rp2.000.000-Rp2.999.999,Tidak ada,Di atas 10 jam,Pribadi,5-7 tahun,Tidak
506,4,Sangat penting,Sangat penting,Sangat penting,Penting,Penting,Netral,Sangat tidak penting,Netral,Sangat tidak penting,42,Laki-laki,Menikah,SMA/SMK,2,0,0,2,4,Kepala rumah tangga,Rp2.000.000-Rp2.999.999,Rp2.000.000-Rp2.999.999,Tidak ada,Di atas 10 jam,Pribadi,1-3 tahun,Tidak
507,5,Penting,Penting,Penting,Penting,Sangat penting,Netral,Tidak penting,Sangat penting,Penting,35,Laki-laki,Menikah,SMA/SMK,2,1,0,3,4,Kepala rumah tangga,Rp2.000.000-Rp2.999.999,Rp2.000.000-Rp2.999.999,Tidak ada,6-8 jam,Pribadi,5-7 tahun,Ya
508,5,Penting,Sangat penting,Tidak penting,Sangat penting,Tidak penting,Penting,Tidak penting,Penting,Penting,41,Laki-laki,Menikah,SMA/SMK,1,0,0,1,4,Kepala rumah tangga,Rp4.000.000-Rp4.999.999,Rp4.000.000-Rp4.999.999,Tidak ada,Di atas 10 jam,punya istri,5-7 tahun,Tidak
509,5,Netral,Netral,Netral,Penting,Sangat penting,Netral,Netral,Sangat penting,Penting,43,Laki-laki,Menikah,SMP,2,0,0,2,3,Kepala rumah tangga,Rp2.000.000-Rp2.999.999,Rp2.000.000-Rp2.999.999,Wirausahawan,Di atas 10 jam,Pribadi,5-7 tahun,Tidak
510,4,Penting,Tidak penting,Penting,Penting,Penting,Tidak penting,Tidak penting,Penting,Penting,24,Laki-laki,Belum Menikah,SMA/SMK,1,0,0,1,3,Anak,Rp2.000.000-Rp2.999.999,Rp2.000.000-Rp2.999.999,Tidak ada,6-8 jam,Pribadi,1-3 tahun,Tidak
511,4,Netral,Netral,Netral,Penting,Sangat penting,Netral,Netral,Sangat penting,Penting,43,Laki-laki,Menikah,SD,2,0,0,2,5,Kepala rumah tangga,Rp3.000.000-Rp3.999.999,Rp4.000.000-Rp4.999.999,Wirausahawan,4-6 jam,Pribadi,5-7 tahun,Ya
512,4,Penting,Penting,Sangat penting,Sangat penting,Sangat penting,Penting,Tidak penting,Sangat penting,Penting,37,Laki-laki,Menikah,SMA/SMK,1,0,0,1,4,Kepala rumah tangga,Rp4.000.000-Rp4.999.999,Rp4.000.000-Rp4.999.999,Tidak ada,Di atas 10 jam,Pribadi,5-7 tahun,Tidak
513,4,Penting,Tidak penting,Sangat penting,Penting,Penting,Penting,Penting,Penting,Tidak penting,33,Laki-laki,Menikah,SMA/SMK,1,0,0,1,3,Kepala rumah tangga,Rp2.000.000-Rp2.999.999,Rp2.000.000-Rp2.999.999,Tidak ada,8-10 jam,Pribadi,3-5 tahun,Tidak
514,5,Penting,Sangat penting,Sangat penting,Penting,Penting,Sangat penting,Netral,Penting,Netral,45,Laki-laki,Menikah,Sarjana,2,0,0,2,3,Kepala rumah tangga,Rp3.000.000-Rp3.999.999,Rp3.000.000-Rp3.999.999,Wirausahawan,Di atas 10 jam,Pribadi,5-7 tahun,Tidak
515,4,Sangat penting,Sangat penting,Sangat penting,Penting,Sangat penting,Netral,Netral,Sangat penting,Penting,45,Laki-laki,Menikah,Tidak ada,1,0,0,1,4,Kepala rumah tangga,Rp3.000.000-Rp3.999.999,Rp3.000.000-Rp3.999.999,Tidak ada,Di atas 10 jam,Pribadi,3-5 tahun,Tidak
516,4,Penting,Penting,Penting,Penting,Netral,Sangat penting,Tidak penting,Tidak penting,Tidak penting,55,Laki-laki,Menikah,SMA/SMK,1,0,0,1,4,Kepala rumah tangga,Rp2.000.000-Rp2.999.999,Rp2.000.000-Rp2.999.999,Tidak ada,Di atas 10 jam,Pribadi,5-7 tahun,Tidak
517,4,Penting,Tidak penting,Sangat penting,Sangat penting,Penting,Netral,Penting,Sangat penting,Penting,34,Laki-laki,Menikah,SMP,1,0,0,1,4,Kepala rumah tangga,Rp2.000.000-Rp2.999.999,Rp2.000.000-Rp2.999.999,Wirausahawan,Di atas 10 jam,Pribadi,7-9 tahun,Ya
518,5,Tidak penting,Penting,Sangat penting,Penting,Tidak penting,Sangat tidak penting,Tidak penting,Sangat penting,Tidak penting,53,Laki-laki,Menikah,Sarjana,1,0,0,1,4,Kepala rumah tangga,Rp2.000.000-Rp2.999.999,Rp2.000.000-Rp2.999.999,Tidak ada,6-8 jam,Pribadi,1-3 tahun,Tidak
519,3,Netral,Sangat penting,Sangat penting,Penting,Sangat tidak penting,Sangat tidak penting,Sangat tidak penting,Tidak penting,Sangat tidak penting,41,Laki-laki,Menikah,SMA/SMK,1,0,0,1,4,Kepala rumah tangga,Rp3.000.000-Rp3.999.999,Rp3.000.000-Rp3.999.999,Tidak ada,Di atas 10 jam,Pribadi,5-7 tahun,Tidak
520,4,Penting,Penting,Sangat penting,Sangat penting,Sangat penting,Netral,Penting,Sangat penting,Penting,32,Laki-laki,Menikah,SMP,1,0,0,1,4,Kepala rumah tangga,Rp3.000.000-Rp3.999.999,Rp3.000.000-Rp3.999.999,Karyawan Swasta (Part-time),Di atas 10 jam,Pribadi,3-5 tahun,Tidak
521,3,Sangat penting,Netral,Penting,Sangat penting,Netral,Tidak penting,Netral,Penting,Penting,46,Laki-laki,Menikah,SMA/SMK,2,0,0,2,4,Kepala rumah tangga,Rp3.000.000-Rp3.999.999,Rp5.000.000-Rp5.999.999,Tidak ada,Di atas 10 jam,Pribadi,5-7 tahun,Tidak
522,3,Netral,Penting,Netral,Sangat penting,Netral,Netral,Netral,Penting,Sangat tidak penting,25,Laki-laki,Belum Menikah,Sarjana,4,1,0,5,4,Anak,Rp5.000.000-Rp5.999.999,Rp5.000.000-Rp5.999.999,Tidak ada,Di atas 10 jam,Pribadi,1-3 tahun,Tidak
523,4,Penting,Tidak penting,Sangat penting,Penting,Tidak penting,Penting,Tidak penting,Penting,Tidak penting,29,Laki-laki,Menikah,SMA/SMK,1,0,0,1,3,Kepala rumah tangga,Rp2.000.000-Rp2.999.999,Rp2.000.000-Rp2.999.999,Karyawan Swasta (Part-time),6-8 jam,Pribadi,1-3 tahun,Tidak
524,4,Penting,Sangat penting,Sangat penting,Netral,Penting,Tidak penting,Penting,Sangat penting,Penting,28,Laki-laki,Cerai,SMA/SMK,1,0,0,1,4,Anak,Rp3.000.000-Rp3.999.999,Rp7.000.000-Rp7.999.999,Tidak ada,Di atas 10 jam,Pribadi,5-7 tahun,Tidak
525,3,Penting,Netral,Penting,Sangat penting,Sangat tidak penting,Sangat tidak penting,Sangat tidak penting,Tidak penting,Tidak penting,37,Laki-laki,Menikah,SMA/SMK,1,0,0,1,3,Kepala rumah tangga,Rp3.000.000-Rp3.999.999,Rp3.000.000-Rp3.999.999,Tidak ada,Di atas 10 jam,Pribadi,5-7 tahun,Tidak
526,1,Penting,Penting,Netral,Penting,Penting,Netral,Sangat tidak penting,Sangat tidak penting,Sangat tidak penting,38,Laki-laki,Menikah,SMA/SMK,1,0,1,2,4,Kepala rumah tangga,Rp2.000.000-Rp2.999.999,Rp5.000.000-Rp5.999.999,Karyawan Swasta (Full-time),4-6 jam,Pribadi,3-5 tahun,Tidak
527,3,Tidak penting,Sangat tidak penting,Sangat penting,Penting,Sangat tidak penting,Sangat tidak penting,Tidak penting,Sangat penting,Penting,27,Laki-laki,Belum Menikah,SMA/SMK,1,0,0,1,6,Anak,Rp1.000.000-Rp.1.999.999,Rp5.000.000-Rp5.999.999,Tidak ada,6-8 jam,Pribadi,1-3 tahun,Tidak
528,4,Penting,Netral,Sangat penting,Tidak penting,Netral,Tidak penting,Tidak penting,Sangat penting,Netral,27,Laki-laki,Menikah,SMA/SMK,1,0,0,1,3,Kepala rumah tangga,Rp4.000.000-Rp4.999.999,Rp4.000.000-Rp4.999.999,Tidak ada,Di atas 10 jam,Pribadi,5-7 tahun,Tidak
529,5,Sangat penting,Penting,Sangat penting,Sangat tidak penting,Penting,Sangat tidak penting,Penting,Sangat penting,Penting,35,Laki-laki,Menikah,SMA/SMK,2,0,0,2,4,Kepala rumah tangga,Rp4.000.000-Rp4.999.999,Rp8.000.000-R8.999.999,Tidak ada,8-10 jam,Pribadi,5-7 tahun,Tidak
530,4,Penting,Penting,Sangat penting,Sangat penting,Tidak penting,Tidak penting,Tidak penting,Penting,Tidak penting,33,Laki-laki,Menikah,SMA/SMK,1,0,0,1,4,Kepala rumah tangga,Rp1.000.000-Rp.1.999.999,Rp1.000.000-Rp.1.999.999,Tidak ada,Di atas 10 jam,Pribadi,3-5 tahun,Tidak
531,1,Penting,Sangat tidak penting,Sangat tidak penting,Penting,Sangat tidak penting,Sangat tidak penting,Sangat tidak penting,Penting,Sangat tidak penting,45,Laki-laki,Menikah,SMA/SMK,1,0,1,2,5,Kepala rumah tangga,Rp2.000.000-Rp2.999.999,Rp2.000.000-Rp2.999.999,Tidak ada,Di atas 10 jam,Pribadi,3-5 tahun,Tidak
532,5,Penting,Tidak penting,Sangat penting,Sangat penting,Penting,Sangat tidak penting,Penting,Sangat penting,Penting,52,Laki-laki,Menikah,SMA/SMK,1,0,0,1,5,Kepala rumah tangga,Rp2.000.000-Rp2.999.999,Rp4.000.000-Rp4.999.999,Wirausahawan,6-8 jam,Pribadi,1-3 tahun,Tidak
533,5,Sangat penting,Sangat penting,Sangat penting,Penting,Tidak penting,Tidak penting,Netral,Sangat penting,Tidak penting,46,Laki-laki,Menikah,SMA/SMK,3,0,0,3,4,Kepala rumah tangga,Rp4.000.000-Rp4.999.999,Lebih dari Rp.15.000.000,Tidak ada,Di atas 10 jam,Pribadi,1-3 tahun,Tidak
534,3,Penting,Penting,Penting,Penting,Penting,Netral,Penting,Penting,Penting,26,Laki-laki,Belum Menikah,SMA/SMK,3,0,0,3,1,Kepala rumah tangga,Rp3.000.000-Rp3.999.999,Rp3.000.000-Rp3.999.999,Tidak ada,Di atas 10 jam,Pribadi,5-7 tahun,Tidak
535,4,Penting,Penting,Penting,Penting,Penting,Penting,Penting,Penting,Penting,32,Laki-laki,Menikah,SMA/SMK,2,0,0,2,3,Kepala rumah tangga,Rp3.000.000-Rp3.999.999,Rp3.000.000-Rp3.999.999,Tidak ada,8-10 jam,Pribadi,1-3 tahun,Tidak
536,4,Penting,Sangat penting,Penting,Sangat penting,Netral,Tidak penting,Sangat tidak penting,Sangat penting,Tidak penting,35,Laki-laki,Menikah,SMA/SMK,1,0,0,1,5,Kepala rumah tangga,Rp4.000.000-Rp4.999.999,Rp4.000.000-Rp4.999.999,Tidak ada,Di atas 10 jam,Pribadi,3-5 tahun,Tidak
537,2,Netral,Tidak penting,Penting,Sangat penting,Penting,Tidak penting,Tidak penting,Penting,Tidak penting,35,Laki-laki,Menikah,SMA/SMK,1,0,0,1,4,Kepala rumah tangga,Rp2.000.000-Rp2.999.999,Rp3.000.000-Rp3.999.999,Tidak ada,8-10 jam,Pribadi,3-5 tahun,Tidak
538,4,Sangat penting,Penting,Tidak penting,Tidak penting,Tidak penting,Tidak penting,Tidak penting,Tidak penting,Tidak penting,33,Laki-laki,Menikah,SMA/SMK,3,0,0,3,4,Kepala rumah tangga,Rp2.000.000-Rp2.999.999,Rp3.000.000-Rp3.999.999,Tidak ada,6-8 jam,Pribadi,5-7 tahun,Tidak
539,1,Sangat tidak penting,Tidak penting,Tidak penting,Tidak penting,Tidak penting,Tidak penting,Sangat tidak penting,Tidak penting,Tidak penting,44,Laki-laki,Menikah,SMP,1,0,0,1,5,Kepala rumah tangga,Di bawah Rp1.000.000,Rp2.000.000-Rp2.999.999,Tidak ada,Di atas 10 jam,Pribadi,3-5 tahun,Ya
540,4,Tidak penting,Penting,Sangat penting,Sangat penting,Netral,Tidak penting,Tidak penting,Sangat penting,Tidak penting,39,Laki-laki,Menikah,Sarjana,2,0,0,2,4,Kepala rumah tangga,Rp1.000.000-Rp.1.999.999,Rp1.000.000-Rp.1.999.999,Tidak ada,4-6 jam,Pribadi,3-5 tahun,Tidak
541,4,Tidak penting,Netral,Sangat penting,Netral,Netral,Netral,Tidak penting,Netral,Sangat tidak penting,30,Laki-laki,Menikah,SMA/SMK,0,0,0,0,4,Kepala rumah tangga,Rp3.000.000-Rp3.999.999,Rp4.000.000-Rp4.999.999,Tidak ada,8-10 jam,Kendaraan orang tua,3-5 tahun,Tidak
542,5,Penting,Tidak penting,Sangat penting,Penting,Netral,Sangat penting,Penting,Sangat penting,Netral,38,Laki-laki,Menikah,SMA/SMK,1,0,0,1,3,Kepala rumah tangga,Rp2.000.000-Rp2.999.999,Rp3.000.000-Rp3.999.999,Tidak ada,Di atas 10 jam,Pribadi,5-7 tahun,Tidak
543,1,Penting,Sangat penting,Sangat penting,Sangat penting,Penting,Tidak penting,Tidak penting,Penting,Tidak penting,52,Laki-laki,Menikah,SMP,1,0,0,1,3,Kepala rumah tangga,Rp4.000.000-Rp4.999.999,Rp4.000.000-Rp4.999.999,Tidak ada,Di atas 10 jam,Pribadi,7-9 tahun,Tidak
544,4,Sangat tidak penting,Tidak penting,Sangat penting,Sangat penting,Penting,Sangat tidak penting,Tidak penting,Penting,Penting,40,Laki-laki,Menikah,SMA/SMK,1,0,0,1,4,Kepala rumah tangga,Rp3.000.000-Rp3.999.999,Rp3.000.000-Rp3.999.999,Tidak ada,8-10 jam,Pribadi,7-9 tahun,Tidak
545,1,Penting,Penting,Penting,Sangat penting,Penting,Netral,Penting,Sangat penting,Penting,42,Laki-laki,Menikah,Diploma,2,0,0,2,4,Kepala rumah tangga,Rp2.000.000-Rp2.999.999,Rp2.000.000-Rp2.999.999,Karyawan Swasta (Part-time),6-8 jam,Pribadi,7-9 tahun,Tidak
546,1,Tidak penting,Tidak penting,Tidak penting,Tidak penting,Tidak penting,Sangat tidak penting,Tidak penting,Tidak penting,Tidak penting,43,Laki-laki,Menikah,SD,1,0,0,1,2,Kepala rumah tangga,Di bawah Rp1.000.000,Di bawah Rp1.000.000,Tidak ada,Di atas 10 jam,Pribadi,3-5 tahun,Ya
547,4,Tidak penting,Penting,Sangat penting,Sangat penting,Sangat penting,Tidak penting,Tidak penting,Penting,Tidak penting,40,Laki-laki,Menikah,SMA/SMK,1,0,0,1,5,Kepala rumah tangga,Rp3.000.000-Rp3.999.999,Rp3.000.000-Rp3.999.999,Tidak ada,Di atas 10 jam,Pribadi,3-5 tahun,Tidak
548,1,Penting,Penting,Penting,Sangat penting,Netral,Netral,Netral,Penting,Netral,55,Laki-laki,Menikah,SMA/SMK,1,0,0,1,5,Kepala rumah tangga,Rp3.000.000-Rp3.999.999,Rp3.000.000-Rp3.999.999,Tidak ada,4-6 jam,Pribadi,1-3 tahun,Ya
549,3,Netral,Tidak penting,Penting,Tidak penting,Penting,Tidak penting,Netral,Penting,Netral,33,Laki-laki,Menikah,SMA/SMK,1,0,1,2,5,Kepala rumah tangga,Rp2.000.000-Rp2.999.999,Rp3.000.000-Rp3.999.999,Tidak ada,Di atas 10 jam,Pribadi,5-7 tahun,Tidak
550,3,Penting,Penting,Penting,Penting,Penting,Netral,Netral,Penting,Netral,34,Laki-laki,Menikah,SMA/SMK,4,1,4,9,4,Kepala rumah tangga,Rp1.000.000-Rp.1.999.999,Rp1.000.000-Rp.1.999.999,Wirausahawan,Di atas 10 jam,Pribadi,3-5 tahun,Tidak
551,3,Penting,Penting,Penting,Sangat penting,Penting,Tidak penting,Tidak penting,Netral,Tidak penting,28,Laki-laki,Belum Menikah,SMA/SMK,1,0,0,1,4,Kepala rumah tangga,Rp2.000.000-Rp2.999.999,Rp2.000.000-Rp2.999.999,Tidak ada,Di atas 10 jam,Pribadi,3-5 tahun,Tidak
552,5,Penting,Penting,Sangat penting,Sangat penting,Netral,Penting,Netral,Sangat penting,Penting,30,Laki-laki,Menikah,SMA/SMK,1,0,0,1,2,Kepala rumah tangga,Rp3.000.000-Rp3.999.999,Rp3.000.000-Rp3.999.999,Karyawan Swasta (Full-time),Di atas 10 jam,Pribadi,3-5 tahun,Tidak
553,2,Penting,Sangat penting,Penting,Penting,Sangat tidak penting,Sangat tidak penting,Tidak penting,Sangat tidak penting,Sangat tidak penting,33,Laki-laki,Menikah,SMA/SMK,1,0,0,1,4,Kepala rumah tangga,Rp2.000.000-Rp2.999.999,Rp4.000.000-Rp4.999.999,Tidak ada,8-10 jam,Pribadi,3-5 tahun,Tidak
554,4,Sangat penting,Sangat penting,Sangat penting,Sangat penting,Penting,Penting,Sangat penting,Sangat penting,Penting,26,Laki-laki,Belum Menikah,SMA/SMK,4,0,0,4,5,Anak,Rp3.000.000-Rp3.999.999,Lebih dari Rp.15.000.000,Tidak ada,Di atas 10 jam,Pribadi,5-7 tahun,Tidak
555,5,Sangat penting,Sangat penting,Sangat penting,Sangat penting,Sangat penting,Penting,Tidak penting,Sangat penting,Sangat penting,43,Laki-laki,Menikah,SMA/SMK,1,0,2,3,4,Kepala rumah tangga,Rp2.000.000-Rp2.999.999,Rp2.000.000-Rp2.999.999,Tidak ada,Di atas 10 jam,Pribadi,5-7 tahun,Tidak
556,5,Sangat penting,Sangat penting,Sangat penting,Sangat penting,Sangat penting,Sangat penting,Sangat penting,Sangat penting,Sangat penting,29,Laki-laki,Menikah,SMA/SMK,1,0,0,1,5,Kepala rumah tangga,Rp6.000.000-Rp6.999.999,Rp6.000.000-Rp6.999.999,Tidak ada,Di atas 10 jam,Pribadi,5-7 tahun,Tidak
557,2,Netral,Penting,Penting,Penting,Penting,Sangat tidak penting,Netral,Sangat tidak penting,Sangat tidak penting,45,Laki-laki,Menikah,SMA/SMK,1,0,0,1,6,Kepala rumah tangga,Rp2.000.000-Rp2.999.999,Rp3.000.000-Rp3.999.999,Tidak ada,Di atas 10 jam,Pribadi,5-7 tahun,Tidak
558,2,Tidak penting,Sangat penting,Sangat penting,Sangat penting,Netral,Tidak penting,Sangat tidak penting,Sangat tidak penting,Sangat tidak penting,43,Laki-laki,Menikah,SMA/SMK,2,0,0,2,5,Kepala rumah tangga,Rp1.000.000-Rp.1.999.999,Rp2.000.000-Rp2.999.999,Tidak ada,Di atas 10 jam,Pribadi,3-5 tahun,Tidak
559,5,Sangat penting,Sangat penting,Sangat penting,Sangat penting,Sangat penting,Sangat tidak penting,Tidak penting,Sangat penting,Penting,34,Laki-laki,Menikah,SD,1,0,0,1,4,Kepala rumah tangga,Rp2.000.000-Rp2.999.999,Rp2.000.000-Rp2.999.999,Tidak ada,Di atas 10 jam,Pribadi,1-3 tahun,Tidak
560,2,Penting,Penting,Netral,Sangat penting,Netral,Sangat tidak penting,Sangat tidak penting,Sangat tidak penting,Sangat tidak penting,26,Laki-laki,Menikah,SMP,1,0,0,1,2,Kepala rumah tangga,Rp1.000.000-Rp.1.999.999,Rp1.000.000-Rp.1.999.999,Tidak ada,6-8 jam,Pribadi,3-5 tahun,Ya
561,2,Sangat penting,Netral,Sangat penting,Sangat tidak penting,Tidak penting,Penting,Sangat tidak penting,Sangat penting,Tidak penting,35,Laki-laki,Menikah,SMA/SMK,1,0,1,2,4,Kepala rumah tangga,Rp7.000.000-Rp7.999.999,Rp7.000.000-Rp7.999.999,Tidak ada,Di atas 10 jam,Pribadi,5-7 tahun,Tidak
562,4,Sangat penting,Penting,Sangat penting,Netral,Tidak penting,Penting,Sangat tidak penting,Sangat penting,Tidak penting,45,Laki-laki,Menikah,SMA/SMK,4,0,1,5,6,Kepala rumah tangga,Rp3.000.000-Rp3.999.999,Rp5.000.000-Rp5.999.999,Wirausahawan,8-10 jam,Pribadi,5-7 tahun,Tidak
563,3,Penting,Penting,Penting,Netral,Sangat penting,Netral,Netral,Sangat penting,Sangat penting,32,Laki-laki,Menikah,SMP,2,0,0,2,4,Kepala rumah tangga,Rp4.000.000-Rp4.999.999,Rp4.000.000-Rp4.999.999,Tidak ada,Di atas 10 jam,Pribadi,5-7 tahun,Tidak
564,3,Penting,Sangat penting,Sangat penting,Penting,Sangat penting,Penting,Penting,Sangat penting,Sangat penting,38,Laki-laki,Menikah,SMA/SMK,1,0,0,1,3,Kepala rumah tangga,Rp4.000.000-Rp4.999.999,Rp4.000.000-Rp4.999.999,Tidak ada,Di atas 10 jam,Pribadi,3-5 tahun,Tidak
565,3,Penting,Netral,Penting,Sangat penting,Tidak penting,Tidak penting,Tidak penting,Netral,Netral,25,Laki-laki,Menikah,SMA/SMK,1,0,0,1,2,Kepala rumah tangga,Rp1.000.000-Rp.1.999.999,Rp5.000.000-Rp5.999.999,Tidak ada,Di atas 10 jam,Pribadi,3-5 tahun,Tidak
566,4,Sangat penting,Penting,Penting,Sangat penting,Netral,Netral,Netral,Sangat penting,Netral,25,Laki-laki,Belum Menikah,SMP,1,0,0,1,1,Anak,Rp3.000.000-Rp3.999.999,Rp3.000.000-Rp3.999.999,Tidak ada,Di atas 10 jam,Pribadi,3-5 tahun,Tidak
567,4,Penting,Penting,Penting,Penting,Tidak penting,Tidak penting,Tidak penting,Penting,Tidak penting,39,Laki-laki,Menikah,SMA/SMK,1,0,0,1,4,Kepala rumah tangga,Rp1.000.000-Rp.1.999.999,Rp1.000.000-Rp.1.999.999,Tidak ada,Di atas 10 jam,Pribadi,5-7 tahun,Tidak
